REFERENCE_ID,SPATH
A39,Polarimetric/A39_R1_E_S0_f12.jpg
A53,Polarimetric/A53_R1_B_S0_f01.jpg
A53,Polarimetric/A53_R1_B_S0_f02.jpg
A53,Polarimetric/A53_R1_B_S0_f03.jpg
A53,Polarimetric/A53_R1_B_S0_f04.jpg
A04,Polarimetric/A04_R3_B_S0_f01.jpg
A04,Polarimetric/A04_R3_B_S0_f02.jpg
A04,Polarimetric/A04_R3_B_S0_f03.jpg
A04,Polarimetric/A04_R3_B_S0_f04.jpg
A13,Polarimetric/A13_R3_E_S0_f01.jpg
A13,Polarimetric/A13_R3_E_S0_f02.jpg
A13,Polarimetric/A13_R3_E_S0_f03.jpg
A13,Polarimetric/A13_R3_E_S0_f04.jpg
A13,Polarimetric/A13_R3_E_S0_f05.jpg
A13,Polarimetric/A13_R3_E_S0_f06.jpg
A13,Polarimetric/A13_R3_E_S0_f07.jpg
A13,Polarimetric/A13_R3_E_S0_f08.jpg
A13,Polarimetric/A13_R3_E_S0_f09.jpg
A13,Polarimetric/A13_R3_E_S0_f10.jpg
A13,Polarimetric/A13_R3_E_S0_f11.jpg
A13,Polarimetric/A13_R3_E_S0_f12.jpg
A04,Polarimetric/A04_R2_E_S0_f05.jpg
A04,Polarimetric/A04_R2_E_S0_f06.jpg
A04,Polarimetric/A04_R2_E_S0_f07.jpg
A04,Polarimetric/A04_R2_E_S0_f08.jpg
A04,Polarimetric/A04_R2_E_S0_f09.jpg
A04,Polarimetric/A04_R2_E_S0_f10.jpg
A04,Polarimetric/A04_R2_E_S0_f11.jpg
A04,Polarimetric/A04_R2_E_S0_f12.jpg
A03,Polarimetric/A03_R2_E_S0_f01.jpg
A03,Polarimetric/A03_R2_E_S0_f02.jpg
A03,Polarimetric/A03_R2_E_S0_f03.jpg
A03,Polarimetric/A03_R2_E_S0_f04.jpg
A03,Polarimetric/A03_R2_E_S0_f05.jpg
A03,Polarimetric/A03_R2_E_S0_f06.jpg
A03,Polarimetric/A03_R2_E_S0_f07.jpg
A19,Polarimetric/A19_R1_E_S0_f01.jpg
A19,Polarimetric/A19_R1_E_S0_f02.jpg
A19,Polarimetric/A19_R1_E_S0_f03.jpg
A19,Polarimetric/A19_R1_E_S0_f04.jpg
A19,Polarimetric/A19_R1_E_S0_f05.jpg
A19,Polarimetric/A19_R1_E_S0_f06.jpg
A19,Polarimetric/A19_R1_E_S0_f07.jpg
A19,Polarimetric/A19_R1_E_S0_f08.jpg
A19,Polarimetric/A19_R1_E_S0_f09.jpg
A19,Polarimetric/A19_R1_E_S0_f10.jpg
A19,Polarimetric/A19_R1_E_S0_f11.jpg
A19,Polarimetric/A19_R1_E_S0_f12.jpg
A48,Polarimetric/A48_R2_E_S0_f07.jpg
A48,Polarimetric/A48_R2_E_S0_f08.jpg
A48,Polarimetric/A48_R2_E_S0_f09.jpg
A48,Polarimetric/A48_R2_E_S0_f10.jpg
A48,Polarimetric/A48_R2_E_S0_f11.jpg
A48,Polarimetric/A48_R2_E_S0_f12.jpg
A47,Polarimetric/A47_R2_E_S0_f01.jpg
A47,Polarimetric/A47_R2_E_S0_f02.jpg
A47,Polarimetric/A47_R2_E_S0_f03.jpg
A47,Polarimetric/A47_R2_E_S0_f04.jpg
A47,Polarimetric/A47_R2_E_S0_f05.jpg
A47,Polarimetric/A47_R2_E_S0_f06.jpg
A47,Polarimetric/A47_R2_E_S0_f07.jpg
A47,Polarimetric/A47_R2_E_S0_f08.jpg
A47,Polarimetric/A47_R2_E_S0_f09.jpg
A28,Polarimetric/A28_R1_E_S0_f06.jpg
A28,Polarimetric/A28_R1_E_S0_f07.jpg
A28,Polarimetric/A28_R1_E_S0_f08.jpg
A28,Polarimetric/A28_R1_E_S0_f09.jpg
A28,Polarimetric/A28_R1_E_S0_f10.jpg
A28,Polarimetric/A28_R1_E_S0_f11.jpg
A28,Polarimetric/A28_R1_E_S0_f12.jpg
A42,Polarimetric/A42_R2_E_S0_f01.jpg
A42,Polarimetric/A42_R2_E_S0_f02.jpg
A42,Polarimetric/A42_R2_E_S0_f03.jpg
A42,Polarimetric/A42_R2_E_S0_f04.jpg
A42,Polarimetric/A42_R2_E_S0_f05.jpg
A42,Polarimetric/A42_R2_E_S0_f06.jpg
A42,Polarimetric/A42_R2_E_S0_f07.jpg
A42,Polarimetric/A42_R2_E_S0_f08.jpg
A42,Polarimetric/A42_R2_E_S0_f09.jpg
A42,Polarimetric/A42_R2_E_S0_f10.jpg
A42,Polarimetric/A42_R2_E_S0_f11.jpg
A42,Polarimetric/A42_R2_E_S0_f12.jpg
A23,Polarimetric/A23_R2_E_S0_f01.jpg
A23,Polarimetric/A23_R2_E_S0_f02.jpg
A23,Polarimetric/A23_R2_E_S0_f03.jpg
A23,Polarimetric/A23_R2_E_S0_f04.jpg
A23,Polarimetric/A23_R2_E_S0_f05.jpg
A18,Polarimetric/A18_R3_E_S0_f01.jpg
A18,Polarimetric/A18_R3_E_S0_f02.jpg
A18,Polarimetric/A18_R3_E_S0_f03.jpg
A18,Polarimetric/A18_R3_E_S0_f04.jpg
A18,Polarimetric/A18_R3_E_S0_f05.jpg
A18,Polarimetric/A18_R3_E_S0_f06.jpg
A18,Polarimetric/A18_R3_E_S0_f07.jpg
A18,Polarimetric/A18_R3_E_S0_f08.jpg
A18,Polarimetric/A18_R3_E_S0_f09.jpg
A18,Polarimetric/A18_R3_E_S0_f10.jpg
A18,Polarimetric/A18_R3_E_S0_f11.jpg
A18,Polarimetric/A18_R3_E_S0_f12.jpg
A46,Polarimetric/A46_R2_E_S0_f01.jpg
A46,Polarimetric/A46_R2_E_S0_f02.jpg
A46,Polarimetric/A46_R2_E_S0_f03.jpg
A46,Polarimetric/A46_R2_E_S0_f04.jpg
A46,Polarimetric/A46_R2_E_S0_f05.jpg
A46,Polarimetric/A46_R2_E_S0_f06.jpg
A46,Polarimetric/A46_R2_E_S0_f07.jpg
A46,Polarimetric/A46_R2_E_S0_f08.jpg
A46,Polarimetric/A46_R2_E_S0_f09.jpg
A46,Polarimetric/A46_R2_E_S0_f10.jpg
A46,Polarimetric/A46_R2_E_S0_f11.jpg
A46,Polarimetric/A46_R2_E_S0_f12.jpg
A13,Polarimetric/A13_R2_E_S0_f01.jpg
A13,Polarimetric/A13_R2_E_S0_f02.jpg
A13,Polarimetric/A13_R2_E_S0_f03.jpg
A13,Polarimetric/A13_R2_E_S0_f04.jpg
A13,Polarimetric/A13_R2_E_S0_f05.jpg
A13,Polarimetric/A13_R2_E_S0_f06.jpg
A13,Polarimetric/A13_R2_E_S0_f07.jpg
A13,Polarimetric/A13_R2_E_S0_f08.jpg
A13,Polarimetric/A13_R2_E_S0_f09.jpg
A13,Polarimetric/A13_R2_E_S0_f10.jpg
A13,Polarimetric/A13_R2_E_S0_f11.jpg
A13,Polarimetric/A13_R2_E_S0_f12.jpg
A14,Polarimetric/A14_R2_E_S0_f11.jpg
A14,Polarimetric/A14_R2_E_S0_f12.jpg
A12,Polarimetric/A12_R2_B_S0_f01.jpg
A12,Polarimetric/A12_R2_B_S0_f02.jpg
A12,Polarimetric/A12_R2_B_S0_f03.jpg
A12,Polarimetric/A12_R2_B_S0_f04.jpg
A42,Polarimetric/A42_R2_B_S0_f01.jpg
A42,Polarimetric/A42_R2_B_S0_f02.jpg
A42,Polarimetric/A42_R2_B_S0_f03.jpg
A42,Polarimetric/A42_R2_B_S0_f04.jpg
A59,Polarimetric/A59_R1_E_S0_f07.jpg
A59,Polarimetric/A59_R1_E_S0_f08.jpg
A59,Polarimetric/A59_R1_E_S0_f09.jpg
A59,Polarimetric/A59_R1_E_S0_f10.jpg
A59,Polarimetric/A59_R1_E_S0_f11.jpg
A59,Polarimetric/A59_R1_E_S0_f12.jpg
A03,Polarimetric/A03_R3_E_S0_f01.jpg
A03,Polarimetric/A03_R3_E_S0_f02.jpg
A03,Polarimetric/A03_R3_E_S0_f03.jpg
A03,Polarimetric/A03_R3_E_S0_f04.jpg
A03,Polarimetric/A03_R3_E_S0_f05.jpg
A03,Polarimetric/A03_R3_E_S0_f06.jpg
A02,Polarimetric/A02_R2_B_S0_f01.jpg
A02,Polarimetric/A02_R2_B_S0_f02.jpg
A02,Polarimetric/A02_R2_B_S0_f03.jpg
A02,Polarimetric/A02_R2_B_S0_f04.jpg
A59,Polarimetric/A59_R2_B_S0_f01.jpg
A59,Polarimetric/A59_R2_B_S0_f02.jpg
A59,Polarimetric/A59_R2_B_S0_f03.jpg
A59,Polarimetric/A59_R2_B_S0_f04.jpg
A15,Polarimetric/A15_R3_E_S0_f01.jpg
A15,Polarimetric/A15_R3_E_S0_f02.jpg
A15,Polarimetric/A15_R3_E_S0_f03.jpg
A15,Polarimetric/A15_R3_E_S0_f04.jpg
A15,Polarimetric/A15_R3_E_S0_f05.jpg
A15,Polarimetric/A15_R3_E_S0_f06.jpg
A26,Polarimetric/A26_R2_E_S0_f01.jpg
A26,Polarimetric/A26_R2_E_S0_f02.jpg
A26,Polarimetric/A26_R2_E_S0_f03.jpg
A26,Polarimetric/A26_R2_E_S0_f04.jpg
A26,Polarimetric/A26_R2_E_S0_f05.jpg
A26,Polarimetric/A26_R2_E_S0_f06.jpg
A26,Polarimetric/A26_R2_E_S0_f07.jpg
A26,Polarimetric/A26_R2_E_S0_f08.jpg
A26,Polarimetric/A26_R2_E_S0_f09.jpg
A26,Polarimetric/A26_R2_E_S0_f10.jpg
A44,Polarimetric/A44_R2_B_S0_f01.jpg
A44,Polarimetric/A44_R2_B_S0_f02.jpg
A44,Polarimetric/A44_R2_B_S0_f03.jpg
A44,Polarimetric/A44_R2_B_S0_f04.jpg
A33,Polarimetric/A33_R3_E_S0_f01.jpg
A33,Polarimetric/A33_R3_E_S0_f02.jpg
A33,Polarimetric/A33_R3_E_S0_f03.jpg
A33,Polarimetric/A33_R3_E_S0_f04.jpg
A33,Polarimetric/A33_R3_E_S0_f05.jpg
A33,Polarimetric/A33_R3_E_S0_f06.jpg
A33,Polarimetric/A33_R3_E_S0_f07.jpg
A33,Polarimetric/A33_R3_E_S0_f08.jpg
A33,Polarimetric/A33_R3_E_S0_f09.jpg
A07,Polarimetric/A07_R2_E_S0_f02.jpg
A07,Polarimetric/A07_R2_E_S0_f03.jpg
A07,Polarimetric/A07_R2_E_S0_f04.jpg
A07,Polarimetric/A07_R2_E_S0_f05.jpg
A07,Polarimetric/A07_R2_E_S0_f06.jpg
A07,Polarimetric/A07_R2_E_S0_f07.jpg
A07,Polarimetric/A07_R2_E_S0_f08.jpg
A07,Polarimetric/A07_R2_E_S0_f09.jpg
A07,Polarimetric/A07_R2_E_S0_f10.jpg
A07,Polarimetric/A07_R2_E_S0_f11.jpg
A07,Polarimetric/A07_R2_E_S0_f12.jpg
A60,Polarimetric/A60_R3_E_S0_f01.jpg
A60,Polarimetric/A60_R3_E_S0_f02.jpg
A60,Polarimetric/A60_R3_E_S0_f03.jpg
A60,Polarimetric/A60_R3_E_S0_f04.jpg
A60,Polarimetric/A60_R3_E_S0_f05.jpg
A60,Polarimetric/A60_R3_E_S0_f06.jpg
A60,Polarimetric/A60_R3_E_S0_f07.jpg
A60,Polarimetric/A60_R3_E_S0_f08.jpg
A60,Polarimetric/A60_R3_E_S0_f09.jpg
A60,Polarimetric/A60_R3_E_S0_f10.jpg
A60,Polarimetric/A60_R3_E_S0_f11.jpg
A60,Polarimetric/A60_R3_E_S0_f12.jpg
A54,Polarimetric/A54_R3_E_S0_f01.jpg
A54,Polarimetric/A54_R3_E_S0_f02.jpg
A54,Polarimetric/A54_R3_E_S0_f03.jpg
A54,Polarimetric/A54_R3_E_S0_f04.jpg
A54,Polarimetric/A54_R3_E_S0_f05.jpg
A54,Polarimetric/A54_R3_E_S0_f06.jpg
A54,Polarimetric/A54_R3_E_S0_f07.jpg
A54,Polarimetric/A54_R3_E_S0_f08.jpg
A54,Polarimetric/A54_R3_E_S0_f09.jpg
A54,Polarimetric/A54_R3_E_S0_f10.jpg
A54,Polarimetric/A54_R3_E_S0_f11.jpg
A54,Polarimetric/A54_R3_E_S0_f12.jpg
A19,Polarimetric/A19_R3_E_S0_f01.jpg
A19,Polarimetric/A19_R3_E_S0_f02.jpg
A19,Polarimetric/A19_R3_E_S0_f03.jpg
A19,Polarimetric/A19_R3_E_S0_f04.jpg
A19,Polarimetric/A19_R3_E_S0_f05.jpg
A19,Polarimetric/A19_R3_E_S0_f06.jpg
A19,Polarimetric/A19_R3_E_S0_f07.jpg
A19,Polarimetric/A19_R3_E_S0_f08.jpg
A19,Polarimetric/A19_R3_E_S0_f09.jpg
A19,Polarimetric/A19_R3_E_S0_f10.jpg
A19,Polarimetric/A19_R3_E_S0_f11.jpg
A19,Polarimetric/A19_R3_E_S0_f12.jpg
A60,Polarimetric/A60_R1_E_S0_f01.jpg
A29,Polarimetric/A29_R1_E_S0_f01.jpg
A29,Polarimetric/A29_R1_E_S0_f02.jpg
A42,Polarimetric/A42_R1_B_S0_f01.jpg
A42,Polarimetric/A42_R1_B_S0_f02.jpg
A42,Polarimetric/A42_R1_B_S0_f03.jpg
A42,Polarimetric/A42_R1_B_S0_f04.jpg
A57,Polarimetric/A57_R1_B_S0_f01.jpg
A57,Polarimetric/A57_R1_B_S0_f02.jpg
A57,Polarimetric/A57_R1_B_S0_f03.jpg
A57,Polarimetric/A57_R1_B_S0_f04.jpg
A31,Polarimetric/A31_R3_E_S0_f01.jpg
A31,Polarimetric/A31_R3_E_S0_f02.jpg
A31,Polarimetric/A31_R3_E_S0_f03.jpg
A31,Polarimetric/A31_R3_E_S0_f04.jpg
A31,Polarimetric/A31_R3_E_S0_f05.jpg
A31,Polarimetric/A31_R3_E_S0_f06.jpg
A31,Polarimetric/A31_R3_E_S0_f07.jpg
A31,Polarimetric/A31_R3_E_S0_f08.jpg
A31,Polarimetric/A31_R3_E_S0_f09.jpg
A31,Polarimetric/A31_R3_E_S0_f10.jpg
A31,Polarimetric/A31_R3_E_S0_f11.jpg
A31,Polarimetric/A31_R3_E_S0_f12.jpg
A47,Polarimetric/A47_R1_B_S0_f01.jpg
A47,Polarimetric/A47_R1_B_S0_f02.jpg
A47,Polarimetric/A47_R1_B_S0_f03.jpg
A47,Polarimetric/A47_R1_B_S0_f04.jpg
A49,Polarimetric/A49_R2_B_S0_f01.jpg
A49,Polarimetric/A49_R2_B_S0_f02.jpg
A49,Polarimetric/A49_R2_B_S0_f03.jpg
A49,Polarimetric/A49_R2_B_S0_f04.jpg
A53,Polarimetric/A53_R2_E_S0_f03.jpg
A53,Polarimetric/A53_R2_E_S0_f04.jpg
A53,Polarimetric/A53_R2_E_S0_f05.jpg
A53,Polarimetric/A53_R2_E_S0_f06.jpg
A53,Polarimetric/A53_R2_E_S0_f07.jpg
A53,Polarimetric/A53_R2_E_S0_f08.jpg
A53,Polarimetric/A53_R2_E_S0_f09.jpg
A53,Polarimetric/A53_R2_E_S0_f10.jpg
A53,Polarimetric/A53_R2_E_S0_f11.jpg
A53,Polarimetric/A53_R2_E_S0_f12.jpg
A54,Polarimetric/A54_R2_B_S0_f03.jpg
A54,Polarimetric/A54_R2_B_S0_f04.jpg
A54,Polarimetric/A54_R2_B_S0_f01.jpg
A54,Polarimetric/A54_R2_B_S0_f02.jpg
A31,Polarimetric/A31_R2_B_S0_f01.jpg
A31,Polarimetric/A31_R2_B_S0_f02.jpg
A31,Polarimetric/A31_R2_B_S0_f03.jpg
A31,Polarimetric/A31_R2_B_S0_f04.jpg
A48,Polarimetric/A48_R3_B_S0_f01.jpg
A48,Polarimetric/A48_R3_B_S0_f02.jpg
A48,Polarimetric/A48_R3_B_S0_f03.jpg
A48,Polarimetric/A48_R3_B_S0_f04.jpg
A23,Polarimetric/A23_R1_B_S0_f01.jpg
A23,Polarimetric/A23_R1_B_S0_f02.jpg
A23,Polarimetric/A23_R1_B_S0_f03.jpg
A23,Polarimetric/A23_R1_B_S0_f04.jpg
A57,Polarimetric/A57_R2_E_S0_f12.jpg
A23,Polarimetric/A23_R3_E_S0_f01.jpg
A23,Polarimetric/A23_R3_E_S0_f02.jpg
A23,Polarimetric/A23_R3_E_S0_f03.jpg
A23,Polarimetric/A23_R3_E_S0_f04.jpg
A32,Polarimetric/A32_R3_E_S0_f01.jpg
A32,Polarimetric/A32_R3_E_S0_f02.jpg
A32,Polarimetric/A32_R3_E_S0_f03.jpg
A32,Polarimetric/A32_R3_E_S0_f04.jpg
A32,Polarimetric/A32_R3_E_S0_f05.jpg
A32,Polarimetric/A32_R3_E_S0_f06.jpg
A32,Polarimetric/A32_R3_E_S0_f07.jpg
A32,Polarimetric/A32_R3_E_S0_f08.jpg
A32,Polarimetric/A32_R3_E_S0_f09.jpg
A32,Polarimetric/A32_R3_E_S0_f10.jpg
A32,Polarimetric/A32_R3_E_S0_f11.jpg
A32,Polarimetric/A32_R3_E_S0_f12.jpg
A33,Polarimetric/A33_R3_E_S0_f10.jpg
A33,Polarimetric/A33_R3_E_S0_f11.jpg
A33,Polarimetric/A33_R3_E_S0_f12.jpg
A15,Polarimetric/A15_R3_E_S0_f07.jpg
A15,Polarimetric/A15_R3_E_S0_f08.jpg
A15,Polarimetric/A15_R3_E_S0_f09.jpg
A15,Polarimetric/A15_R3_E_S0_f10.jpg
A15,Polarimetric/A15_R3_E_S0_f11.jpg
A15,Polarimetric/A15_R3_E_S0_f12.jpg
A57,Polarimetric/A57_R2_B_S0_f01.jpg
A57,Polarimetric/A57_R2_B_S0_f02.jpg
A57,Polarimetric/A57_R2_B_S0_f03.jpg
A57,Polarimetric/A57_R2_B_S0_f04.jpg
A48,Polarimetric/A48_R1_E_S0_f08.jpg
A48,Polarimetric/A48_R1_E_S0_f09.jpg
A48,Polarimetric/A48_R1_E_S0_f10.jpg
A48,Polarimetric/A48_R1_E_S0_f11.jpg
A48,Polarimetric/A48_R1_E_S0_f12.jpg
A20,Polarimetric/A20_R3_B_S0_f01.jpg
A20,Polarimetric/A20_R3_B_S0_f02.jpg
A20,Polarimetric/A20_R3_B_S0_f03.jpg
A20,Polarimetric/A20_R3_B_S0_f04.jpg
A53,Polarimetric/A53_R3_E_S0_f01.jpg
A12,Polarimetric/A12_R1_E_S0_f01.jpg
